_id,name,type,sub_type,rarity,carry_capacity,buy,sell,description,icon_name,icon_color,account
554754,Gangmaster 2,Weapon,Long Sword,8,0,0,0,Power alone is not enough--the Roguemaster's final form has a truly despicable appeal.,icon_long_sword,0,0
554755,Bossmaster 3,Weapon,Long Sword,8,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Roguemaster.,icon_long_sword,0,0
555009,Notos 1,Weapon,Long Sword,8,0,0,0,A lost fragment? A memory of the past? Or an enigma sent to haunt our age?,icon_long_sword,0,0
555010,Euros 2,Weapon,Long Sword,8,0,0,0,Notos's final form. A mystical blade beyond comprehension that harbors the power of a forgotten era.,icon_long_sword,0,0
555011,Boreas 3,Weapon,Long Sword,8,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Notos.,icon_long_sword,0,0
555265,Despot's Boltrunner 1,Weapon,Long Sword,9,0,0,0,"A peerless, regal edge that gleams with pale light. Tremble, ye gods, when this sword howls.",icon_long_sword,0,0
555266,Oppressor's Abyss 2,Weapon,Long Sword,9,0,0,0,The Despot's Boltrunner's final form is capable of cleaving entire worlds. The populace bow before its might.,icon_long_sword,0,0
555267,Orcus Nitorus 3,Weapon,Long Sword,9,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Despot's Boltrunner.,icon_long_sword,0,0
555521,Research Saber 1,Weapon,Long Sword,6,0,0,0,Created through a Soaratorium refining process. Can also be used to measure defeated specimens.,icon_long_sword,0,0
555522,Discovery Saber 2,Weapon,Long Sword,6,0,0,0,"The Research Saber's final form. As a wise man once said, wise is he who gets wise to the world.",icon_long_sword,0,0
555523,Discovery Saber 3,Weapon,Long Sword,6,0,0,0,"The Research Saber's final form. As a wise man once said, wise is he who gets wise to the world.",icon_long_sword,0,0
555524,Discovery Saber 4,Weapon,Long Sword,6,0,0,0,"The Research Saber's final form. As a wise man once said, wise is he who gets wise to the world.",icon_long_sword,0,0
555525,Authority Nonius 5,Weapon,Long Sword,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Research Saber.,icon_long_sword,0,0
555777,Rushin' Blue 1,Weapon,Long Sword,8,0,0,0,The blue trim applied to the sheath has a paralytic effect. How darkly those red eyes shine!,icon_long_sword,0,0
555778,Catatonia 2,Weapon,Long Sword,8,0,0,0,The Rushin' Blue's final form meshes two conflicting colors to transfix the mind in a discordant harmony.,icon_long_sword,0,0
555779,Purre Catatonia 3,Weapon,Long Sword,8,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Rushin' Blue.,icon_long_sword,0,0
556033,Elder Saber 1,Weapon,Long Sword,8,0,0,0,A Long Sword from the Soaratorium for hunters breaking new ground. Severs prey effortlessly in twain.,icon_long_sword,0,0
556034,Sage Saber 2,Weapon,Long Sword,8,0,0,0,The Elder Saber's final form. Its crimson blade cuts through all known matter.,icon_long_sword,0,0
556035,Philosopher Saber 3,Weapon,Long Sword,8,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Elder Saber.,icon_long_sword,0,0
556289,Urano Metria 1,Weapon,Long Sword,9,0,0,0,"Stars across the universe, show yourselves to me with all your brilliance!",icon_long_sword,0,0
556290,Urano Metria Charta 2,Weapon,Long Sword,9,0,0,0,Urano Metria's final form. I am the ruler of the stars. Open thy savage gate!,icon_long_sword,0,0
556291,Urano Metria Caelum 3,Weapon,Long Sword,9,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Urano Metria.,icon_long_sword,0,0
590081,Petrified Axe 1,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590082,Petrified Axe 2,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590083,Petrified Axe 3,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590084,Petrified Axe 4,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590085,Petrified Axe 5,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590086,Petrified Axe 6,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590087,Petrified Axe 7,Weapon,Switch Axe,1,0,0,0,Made using a fossil from the Wycademy. The default Switch Axe for Bherna Hunters.,icon_switch_axe,0,0
590088,Scholarly Axe 8,Weapon,Switch Axe,1,0,0,0,The Petrified Axe's final form. A product of the Wycademy's tireless research.,icon_switch_axe,0,0
590089,Scholarly Axe 9,Weapon,Switch Axe,1,0,0,0,The Petrified Axe's final form. A product of the Wycademy's tireless research.,icon_switch_axe,0,0
590090,Scholarly Axe 10,Weapon,Switch Axe,1,0,0,0,The Petrified Axe's final form. A product of the Wycademy's tireless research.,icon_switch_axe,0,0
590091,Sophos Axe 11,Weapon,Switch Axe,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Petrified Axe.,icon_switch_axe,0,0
590337,Obsidian Axe 1,Weapon,Switch Axe,3,0,0,0,An axe made from a beautiful fossil. The refined stone has been reborn as a shiny axe.,icon_switch_axe,0,0
590338,Obsidian Axe 2,Weapon,Switch Axe,3,0,0,0,An axe made from a beautiful fossil. The refined stone has been reborn as a shiny axe.,icon_switch_axe,0,0
590339,Obsidian Axe 3,Weapon,Switch Axe,3,0,0,0,An axe made from a beautiful fossil. The refined stone has been reborn as a shiny axe.,icon_switch_axe,0,0
590340,Obsidian Axe 4,Weapon,Switch Axe,3,0,0,0,An axe made from a beautiful fossil. The refined stone has been reborn as a shiny axe.,icon_switch_axe,0,0
590341,Obsidian Axe 5,Weapon,Switch Axe,3,0,0,0,An axe made from a beautiful fossil. The refined stone has been reborn as a shiny axe.,icon_switch_axe,0,0
590342,Relic Axe 6,Weapon,Switch Axe,3,0,0,0,The Obsidian Axe's final form. Capable of unleashing a powerful attack that clears a path.,icon_switch_axe,0,0
590343,Relic Axe 7,Weapon,Switch Axe,3,0,0,0,The Obsidian Axe's final form. Capable of unleashing a powerful attack that clears a path.,icon_switch_axe,0,0
590344,Ethereal Axe 8,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Obsidian Axe.,icon_switch_axe,0,0
590593,Heavy Divider 1,Weapon,Switch Axe,6,0,0,0,A Switch Axe designed to remove a flying wyvern's head from its neck. It's stronger than steel.,icon_switch_axe,0,0
590594,Heavy Divider 2,Weapon,Switch Axe,6,0,0,0,A Switch Axe designed to remove a flying wyvern's head from its neck. It's stronger than steel.,icon_switch_axe,0,0
590595,Grunhart 3,Weapon,Switch Axe,6,0,0,0,"The Heavy Divider's final form, it is known for its ability to smash mountains with its heavy blows.",icon_switch_axe,0,0
590596,Grunhart 4,Weapon,Switch Axe,6,0,0,0,"The Heavy Divider's final form, it is known for its ability to smash mountains with its heavy blows.",icon_switch_axe,0,0
590597,Grunfest 5,Weapon,Switch Axe,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Heavy Divider.,icon_switch_axe,0,0
590849,Bolt Axe 1,Weapon,Switch Axe,3,0,0,0,"An axe that channels the Lagiacrus's power. With each slash, azure light blooms.",icon_switch_axe,0,0
590850,Bolt Axe 2,Weapon,Switch Axe,3,0,0,0,"An axe that channels the Lagiacrus's power. With each slash, azure light blooms.",icon_switch_axe,0,0
590851,Bolt Axe 3,Weapon,Switch Axe,3,0,0,0,"An axe that channels the Lagiacrus's power. With each slash, azure light blooms.",icon_switch_axe,0,0
590852,Bolt Axe 4,Weapon,Switch Axe,3,0,0,0,"An axe that channels the Lagiacrus's power. With each slash, azure light blooms.",icon_switch_axe,0,0
590853,High Bolt Axe 5,Weapon,Switch Axe,3,0,0,0,The Bolt Axe's final form. Its electric currents have reached their highest voltage.,icon_switch_axe,0,0
590854,High Bolt Axe 6,Weapon,Switch Axe,3,0,0,0,The Bolt Axe's final form. Its electric currents have reached their highest voltage.,icon_switch_axe,0,0
590855,Extreme Bolt Axe 7,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Bolt Axe.,icon_switch_axe,0,0
591105,Volt Axe 1,Weapon,Switch Axe,6,0,0,0,An axe mantled in lightning. A weapon worthy of the Lord of the Seas.,icon_switch_axe,0,0
591106,Volt Axe 2,Weapon,Switch Axe,6,0,0,0,An axe mantled in lightning. A weapon worthy of the Lord of the Seas.,icon_switch_axe,0,0
591107,Megavolt Axe 3,Weapon,Switch Axe,6,0,0,0,"The Volt Axe's final form, it channels the anger of the Lord of the Seas to summon lightning.",icon_switch_axe,0,0
591108,Megavolt Axe 4,Weapon,Switch Axe,6,0,0,0,"The Volt Axe's final form, it channels the anger of the Lord of the Seas to summon lightning.",icon_switch_axe,0,0
591109,Megavolt Axe 5,Weapon,Switch Axe,6,0,0,0,"The Volt Axe's final form, it channels the anger of the Lord of the Seas to summon lightning.",icon_switch_axe,0,0
591110,Gigavolt Axe 6,Weapon,Switch Axe,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Volt Axe.,icon_switch_axe,0,0
591361,Reckless Hatchet 1,Weapon,Switch Axe,2,0,0,0,"A Tetsucabra Switch Axe that summons forth the waves, and leaves beautiful trails of water.",icon_switch_axe,0,0
591362,Reckless Hatchet 2,Weapon,Switch Axe,2,0,0,0,"A Tetsucabra Switch Axe that summons forth the waves, and leaves beautiful trails of water.",icon_switch_axe,0,0
591363,Reckless Hatchet 3,Weapon,Switch Axe,2,0,0,0,"A Tetsucabra Switch Axe that summons forth the waves, and leaves beautiful trails of water.",icon_switch_axe,0,0
591364,Reckless Hatchet 4,Weapon,Switch Axe,2,0,0,0,"A Tetsucabra Switch Axe that summons forth the waves, and leaves beautiful trails of water.",icon_switch_axe,0,0
591365,Reckless Hatchet 5,Weapon,Switch Axe,2,0,0,0,"A Tetsucabra Switch Axe that summons forth the waves, and leaves beautiful trails of water.",icon_switch_axe,0,0
591366,Vine Splitter 6,Weapon,Switch Axe,2,0,0,0,The Reckless Hatchet's final form. Sword and Axe combine to devastate the enemy.,icon_switch_axe,0,0
591367,Vine Splitter 7,Weapon,Switch Axe,2,0,0,0,The Reckless Hatchet's final form. Sword and Axe combine to devastate the enemy.,icon_switch_axe,0,0
591368,Audacious Hatchet 8,Weapon,Switch Axe,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Reckless Hatchet.,icon_switch_axe,0,0
591617,Arzuros Axe 1,Weapon,Switch Axe,1,0,0,0,A Switch Axe that combines an iron blade with Arzuros plate. It boasts Sharpness and strength.,icon_switch_axe,0,0
591618,Arzuros Axe 2,Weapon,Switch Axe,1,0,0,0,A Switch Axe that combines an iron blade with Arzuros plate. It boasts Sharpness and strength.,icon_switch_axe,0,0
591619,Arzuros Axe 3,Weapon,Switch Axe,1,0,0,0,A Switch Axe that combines an iron blade with Arzuros plate. It boasts Sharpness and strength.,icon_switch_axe,0,0
591620,Arzuros Axe 4,Weapon,Switch Axe,1,0,0,0,A Switch Axe that combines an iron blade with Arzuros plate. It boasts Sharpness and strength.,icon_switch_axe,0,0
591621,Arzuros Axe 5,Weapon,Switch Axe,1,0,0,0,A Switch Axe that combines an iron blade with Arzuros plate. It boasts Sharpness and strength.,icon_switch_axe,0,0
591622,Arzuros Revelax 6,Weapon,Switch Axe,1,0,0,0,The Arzuros Axe's final form. It can easily knock aside its prey with the strength of an Arzuros.,icon_switch_axe,0,0
591623,Arzuros Revelax 7,Weapon,Switch Axe,1,0,0,0,The Arzuros Axe's final form. It can easily knock aside its prey with the strength of an Arzuros.,icon_switch_axe,0,0
591624,Arzuros Jubilax 8,Weapon,Switch Axe,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Arzuros Axe.,icon_switch_axe,0,0
591873,Dios Axe 1,Weapon,Switch Axe,3,0,0,0,An explosive Switch Axe. High- tech construction allows the slime inside to move where it's needed.,icon_switch_axe,0,0
591874,Dios Axe 2,Weapon,Switch Axe,3,0,0,0,An explosive Switch Axe. High- tech construction allows the slime inside to move where it's needed.,icon_switch_axe,0,0
591875,Dios Axe 3,Weapon,Switch Axe,3,0,0,0,An explosive Switch Axe. High- tech construction allows the slime inside to move where it's needed.,icon_switch_axe,0,0
591876,Dios Axe 4,Weapon,Switch Axe,3,0,0,0,An explosive Switch Axe. High- tech construction allows the slime inside to move where it's needed.,icon_switch_axe,0,0
591877,Grand Slasher 5,Weapon,Switch Axe,3,0,0,0,The Dios Axe's final form. The slime inside is capable of attacking with explosive force.,icon_switch_axe,0,0
591878,Grand Slasher 6,Weapon,Switch Axe,3,0,0,0,The Dios Axe's final form. The slime inside is capable of attacking with explosive force.,icon_switch_axe,0,0
591879,Magnificent Slasher 7,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dios Axe.,icon_switch_axe,0,0
592129,Demolition Axe 1,Weapon,Switch Axe,6,0,0,0,An explosive Switch Axe with a Brachydios's power. Foes suffer twice before they hit the ground.,icon_switch_axe,0,0
592130,Demolition Axe 2,Weapon,Switch Axe,6,0,0,0,An explosive Switch Axe with a Brachydios's power. Foes suffer twice before they hit the ground.,icon_switch_axe,0,0
592131,Brisant Demolisher 3,Weapon,Switch Axe,6,0,0,0,"The Demolition Axe's final form, it can create an explosion capable of leveling an entire city.",icon_switch_axe,0,0
592132,Brisant Demolisher 4,Weapon,Switch Axe,6,0,0,0,"The Demolition Axe's final form, it can create an explosion capable of leveling an entire city.",icon_switch_axe,0,0
592133,Brisant Demolisher 5,Weapon,Switch Axe,6,0,0,0,"The Demolition Axe's final form, it can create an explosion capable of leveling an entire city.",icon_switch_axe,0,0
592134,Brisant Annihilator 6,Weapon,Switch Axe,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Demolition Axe.,icon_switch_axe,0,0
592385,Motor Burst 1,Weapon,Switch Axe,3,0,0,0,A broad Switch Axe requiring great strength to use. One swing sends foes flying.,icon_switch_axe,0,0
592386,Motor Burst 2,Weapon,Switch Axe,3,0,0,0,A broad Switch Axe requiring great strength to use. One swing sends foes flying.,icon_switch_axe,0,0
592387,Motor Burst 3,Weapon,Switch Axe,3,0,0,0,A broad Switch Axe requiring great strength to use. One swing sends foes flying.,icon_switch_axe,0,0
592388,Motor Burst 4,Weapon,Switch Axe,3,0,0,0,A broad Switch Axe requiring great strength to use. One swing sends foes flying.,icon_switch_axe,0,0
592389,Gigant Burst 5,Weapon,Switch Axe,3,0,0,0,The final form of the Motor Burst. The massive blade can be used to topple mountains.,icon_switch_axe,0,0
592390,Gigant Burst 6,Weapon,Switch Axe,3,0,0,0,The final form of the Motor Burst. The massive blade can be used to topple mountains.,icon_switch_axe,0,0
592391,Giganceladus 7,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Motor Burst.,icon_switch_axe,0,0
592641,Iron Axe 1,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592642,Iron Axe 2,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592643,Iron Axe 3,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592644,Iron Axe 4,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592645,Iron Axe 5,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592646,Iron Axe 6,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592647,Iron Axe 7,Weapon,Switch Axe,1,0,0,0,A simple Switch Axe that serves as the basis for most Switch Axes. Has limitless potential.,icon_switch_axe,0,0
592648,Araxxis 8,Weapon,Switch Axe,1,0,0,0,The Iron Axe's final iteration. It has been carefully upgraded to give it outstanding durability.,icon_switch_axe,0,0
592649,Araxxis 9,Weapon,Switch Axe,1,0,0,0,The Iron Axe's final iteration. It has been carefully upgraded to give it outstanding durability.,icon_switch_axe,0,0
592650,Araxxis 10,Weapon,Switch Axe,1,0,0,0,The Iron Axe's final iteration. It has been carefully upgraded to give it outstanding durability.,icon_switch_axe,0,0
592651,Alter Araxxis 11,Weapon,Switch Axe,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Iron Axe.,icon_switch_axe,0,0
592897,Elite Switch Axe 1,Weapon,Switch Axe,3,0,0,0,An official Guild Switch Axe. This standard model is often used by outriders.,icon_switch_axe,0,0
592898,Elite Switch Axe 2,Weapon,Switch Axe,3,0,0,0,An official Guild Switch Axe. This standard model is often used by outriders.,icon_switch_axe,0,0
592899,Elite Switch Axe 3,Weapon,Switch Axe,3,0,0,0,An official Guild Switch Axe. This standard model is often used by outriders.,icon_switch_axe,0,0
592900,Elite Switch Axe 4,Weapon,Switch Axe,3,0,0,0,An official Guild Switch Axe. This standard model is often used by outriders.,icon_switch_axe,0,0
592901,Elite Switch Axe 5,Weapon,Switch Axe,3,0,0,0,An official Guild Switch Axe. This standard model is often used by outriders.,icon_switch_axe,0,0
592902,Czar Switch Axe 6,Weapon,Switch Axe,3,0,0,0,The Elite Switch Axe's final form. Its sharpened blade has seen many bloody battles.,icon_switch_axe,0,0
592903,Czar Switch Axe 7,Weapon,Switch Axe,3,0,0,0,The Elite Switch Axe's final form. Its sharpened blade has seen many bloody battles.,icon_switch_axe,0,0
592904,Valor Switch Axe 8,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Elite Switch Axe.,icon_switch_axe,0,0
593153,Notched Doom 1,Weapon,Switch Axe,4,0,0,0,An axe with an edge sanded as even as possible for equal power and durability.,icon_switch_axe,0,0
593154,Notched Doom 2,Weapon,Switch Axe,4,0,0,0,An axe with an edge sanded as even as possible for equal power and durability.,icon_switch_axe,0,0
593155,Notched Doom 3,Weapon,Switch Axe,4,0,0,0,An axe with an edge sanded as even as possible for equal power and durability.,icon_switch_axe,0,0
593156,Notched Legion 4,Weapon,Switch Axe,4,0,0,0,The final form of Notched Doom. It can hit with the force of a Zamtrios bite.,icon_switch_axe,0,0
593157,Notched Legion 5,Weapon,Switch Axe,4,0,0,0,The final form of Notched Doom. It can hit with the force of a Zamtrios bite.,icon_switch_axe,0,0
593158,Notched Rout 6,Weapon,Switch Axe,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Notched Doom.,icon_switch_axe,0,0
593409,Notched Tyrant 1,Weapon,Switch Axe,5,0,0,0,An axe liberally lined with Zamtrios fangs. Bores into the very bones of prey.,icon_switch_axe,0,0
593410,Notched Tyrant 2,Weapon,Switch Axe,5,0,0,0,An axe liberally lined with Zamtrios fangs. Bores into the very bones of prey.,icon_switch_axe,0,0
593411,Notched Oppressor 3,Weapon,Switch Axe,5,0,0,0,"A Switch Axe designed to look like a Zamtrios fang, it is the Notched Tyrant's final form.",icon_switch_axe,0,0
593412,Notched Oppressor 4,Weapon,Switch Axe,5,0,0,0,"A Switch Axe designed to look like a Zamtrios fang, it is the Notched Tyrant's final form.",icon_switch_axe,0,0
593413,Notched Ice Autarch 5,Weapon,Switch Axe,5,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Notched Tyrant.,icon_switch_axe,0,0
593665,General's Strongaxe 1,Weapon,Switch Axe,4,0,0,0,A Switch Axe given to hunters who do great deeds for the Guild. Its gold emblem is a badge of honor.,icon_switch_axe,0,0
593666,General's Strongaxe 2,Weapon,Switch Axe,4,0,0,0,A Switch Axe given to hunters who do great deeds for the Guild. Its gold emblem is a badge of honor.,icon_switch_axe,0,0
593667,Conqueress 3,Weapon,Switch Axe,4,0,0,0,"The final form of the General's Strongaxe, it is proof of a warrior who has fought in many battles.",icon_switch_axe,0,0
593668,Conqueress 4,Weapon,Switch Axe,4,0,0,0,"The final form of the General's Strongaxe, it is proof of a warrior who has fought in many battles.",icon_switch_axe,0,0
593669,Reconqueress 5,Weapon,Switch Axe,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the General's Strongaxe.,icon_switch_axe,0,0
593921,Aksa Switch 1,Weapon,Switch Axe,3,0,0,0,A vicious Seregios Switch Axe. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
593922,Aksa Switch 2,Weapon,Switch Axe,3,0,0,0,A vicious Seregios Switch Axe. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
593923,Aksa Switch 3,Weapon,Switch Axe,3,0,0,0,A vicious Seregios Switch Axe. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
593924,Aksa Switch 4,Weapon,Switch Axe,3,0,0,0,A vicious Seregios Switch Axe. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
593925,Baran Defiance 5,Weapon,Switch Axe,3,0,0,0,The Aksa Switch's final form. It is wielded by those with an unquenched spirit of rebellion.,icon_switch_axe,0,0
593926,Baran Defiance 6,Weapon,Switch Axe,3,0,0,0,The Aksa Switch's final form. It is wielded by those with an unquenched spirit of rebellion.,icon_switch_axe,0,0
593927,Baran Rebellion 7,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Aksa Switch.,icon_switch_axe,0,0
594177,Seditious Axe 1,Weapon,Switch Axe,6,0,0,0,A Switch Axe made for slaughter. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
594178,Seditious Axe 2,Weapon,Switch Axe,6,0,0,0,A Switch Axe made for slaughter. Evading repeatedly while drawn restores some Sharpness.,icon_switch_axe,0,0
594179,Baraq Sedition 3,Weapon,Switch Axe,6,0,0,0,"The final form of the Seditious Axe, an emblem of strength for those who choose to rebel.",icon_switch_axe,0,0
594180,Baraq Sedition 4,Weapon,Switch Axe,6,0,0,0,"The final form of the Seditious Axe, an emblem of strength for those who choose to rebel.",icon_switch_axe,0,0
594181,Baraq Sedition 5,Weapon,Switch Axe,6,0,0,0,"The final form of the Seditious Axe, an emblem of strength for those who choose to rebel.",icon_switch_axe,0,0
594182,Sedition Splitter 6,Weapon,Switch Axe,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Seditious Axe.,icon_switch_axe,0,0
594433,Dragonmaiden Axe 1,Weapon,Switch Axe,3,0,0,0,"An axe bestowed to a bold, beautiful battle maiden whom no bloodstain could sully.",icon_switch_axe,0,0
594434,Dragonmaiden Axe 2,Weapon,Switch Axe,3,0,0,0,"An axe bestowed to a bold, beautiful battle maiden whom no bloodstain could sully.",icon_switch_axe,0,0
594435,Dragonmaiden Axe 3,Weapon,Switch Axe,3,0,0,0,"An axe bestowed to a bold, beautiful battle maiden whom no bloodstain could sully.",icon_switch_axe,0,0
594436,Dragonmaiden Axe 4,Weapon,Switch Axe,3,0,0,0,"An axe bestowed to a bold, beautiful battle maiden whom no bloodstain could sully.",icon_switch_axe,0,0
594437,Gríðr's Landmaker 5,Weapon,Switch Axe,3,0,0,0,The Dragonmaiden Axe's final form makes maidens beautiful even if they're bathed in blood.,icon_switch_axe,0,0
594438,Gríðr's Landmaker 6,Weapon,Switch Axe,3,0,0,0,The Dragonmaiden Axe's final form makes maidens beautiful even if they're bathed in blood.,icon_switch_axe,0,0
594439,Gríðr's Landforger 7,Weapon,Switch Axe,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dragonmaiden Axe.,icon_switch_axe,0,0
594689,Golden Crescent 1,Weapon,Switch Axe,7,0,0,0,The golden rays of moonlight contained in this axe illuminated a queen's march into darkness.,icon_switch_axe,0,0
594690,Golden Crescent 2,Weapon,Switch Axe,7,0,0,0,The golden rays of moonlight contained in this axe illuminated a queen's march into darkness.,icon_switch_axe,0,0
594691,Lune Shredder 3,Weapon,Switch Axe,7,0,0,0,The Golden Crescent's final form. Its moonbeams split the dark and purify the bloodstained.,icon_switch_axe,0,0
594692,Lune Shredder 4,Weapon,Switch Axe,7,0,0,0,The Golden Crescent's final form. Its moonbeams split the dark and purify the bloodstained.,icon_switch_axe,0,0
594693,Harvest Moon 5,Weapon,Switch Axe,7,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Golden Crescent.,icon_switch_axe,0,0
594945,The Shredder 1,Weapon,Switch Axe,2,0,0,0,A mechanical Switch Axe made using the latest technology. It generates incredible power.,icon_switch_axe,0,0
594946,The Shredder 2,Weapon,Switch Axe,2,0,0,0,A mechanical Switch Axe made using the latest technology. It generates incredible power.,icon_switch_axe,0,0
594947,The Shredder 3,Weapon,Switch Axe,2,0,0,0,A mechanical Switch Axe made using the latest technology. It generates incredible power.,icon_switch_axe,0,0
594948,The Shredder 4,Weapon,Switch Axe,2,0,0,0,A mechanical Switch Axe made using the latest technology. It generates incredible power.,icon_switch_axe,0,0
594949,The Power Shredder 5,Weapon,Switch Axe,2,0,0,0,The Shredder's final form. Its power source has been juiced for maximum shredding potential.,icon_switch_axe,0,0
594950,The Power Shredder 6,Weapon,Switch Axe,2,0,0,0,The Shredder's final form. Its power source has been juiced for maximum shredding potential.,icon_switch_axe,0,0
594951,The Lightning Shredder 7,Weapon,Switch Axe,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the The Shredder.,icon_switch_axe,0,0
595201,Dream Captor 1,Weapon,Switch Axe,2,0,0,0,"A Switch Axe based on Malfestio talons, it uses its three talons to trap prey in a living nightmare.",icon_switch_axe,0,0
595202,Dream Captor 2,Weapon,Switch Axe,2,0,0,0,"A Switch Axe based on Malfestio talons, it uses its three talons to trap prey in a living nightmare.",icon_switch_axe,0,0
595203,Dream Captor 3,Weapon,Switch Axe,2,0,0,0,"A Switch Axe based on Malfestio talons, it uses its three talons to trap prey in a living nightmare.",icon_switch_axe,0,0
595204,Dream Captor 4,Weapon,Switch Axe,2,0,0,0,"A Switch Axe based on Malfestio talons, it uses its three talons to trap prey in a living nightmare.",icon_switch_axe,0,0
595205,Dream Captor 5,Weapon,Switch Axe,2,0,0,0,"A Switch Axe based on Malfestio talons, it uses its three talons to trap prey in a living nightmare.",icon_switch_axe,0,0
595206,Somniferous Talon 6,Weapon,Switch Axe,2,0,0,0,The Dream Captor's final form. Swipes from this axe can easily bend both dreams and reality.,icon_switch_axe,0,0
595207,Somniferous Talon 7,Weapon,Switch Axe,2,0,0,0,The Dream Captor's final form. Swipes from this axe can easily bend both dreams and reality.,icon_switch_axe,0,0
595208,Somniferous Talon 8,Weapon,Switch Axe,2,0,0,0,The Dream Captor's final form. Swipes from this axe can easily bend both dreams and reality.,icon_switch_axe,0,0
595209,Hypnotic Talon 9,Weapon,Switch Axe,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dream Captor.,icon_switch_axe,0,0
595457,Scissor Axe 1,Weapon,Switch Axe,2,0,0,0,A Switch Axe made of Hermitaur materials. It can change form freely and sounds like the surf.,icon_switch_axe,0,0
595458,Scissor Axe 2,Weapon,Switch Axe,2,0,0,0,A Switch Axe made of Hermitaur materials. It can change form freely and sounds like the surf.,icon_switch_axe,0,0
595459,Scissor Axe 3,Weapon,Switch Axe,2,0,0,0,A Switch Axe made of Hermitaur materials. It can change form freely and sounds like the surf.,icon_switch_axe,0,0
595460,Scissor Axe 4,Weapon,Switch Axe,2,0,0,0,A Switch Axe made of Hermitaur materials. It can change form freely and sounds like the surf.,icon_switch_axe,0,0
595461,Megatalon Shears 5,Weapon,Switch Axe,2,0,0,0,The Scissor Axe's final form features twin blades resembling Hermitaur claws that rip into prey.,icon_switch_axe,0,0
